created_at,last_move_at,turns,white_rating,black_rating,opening_ply
1395428565496.0,1395429062553.0,0.068,1337,1672,3
1395428208331.0,1395428557959.0,0.042,1668,1360,5
1395425706678.0,1395426572104.0,0.164,1453,1427,5
1395394243561.0,1395395594675.0,0.10200000000000001,2117,1458,9
1395392938367.0,1395393872694.0,0.096,1498,1276,7
1395392170906.0,1395392328378.0,0.026000000000000002,1500,1350,5
1390519517775.0,1390520567454.0,0.15,1459,1500,3
1504402024684.0,1504402589072.0,0.07,1449,1462,4
1504399685489.0,1504401825839.0,0.216,1472,1501,5
1504387935436.0,1504392219061.0,0.28800000000000003,1481,1516,3
1504387088234.0,1504387823964.0,0.106,1472,1435,3
1504385947104.0,1504387023252.0,0.10400000000000001,1483,1455,8
1504305443923.0,1504306887065.0,0.11800000000000001,1401,1496,3
1504303055462.0,1504304047122.0,0.156,1456,1487,3
1504302018622.0,1504302918045.0,0.148,1548,1476,2
1504300558891.0,1504301845817.0,0.20800000000000002,1486,1484,4
1504298978734.0,1504300115756.0,0.164,1401,1478,4
1504220350787.0,1504221836739.0,0.176,1532,1466,4
1504218672605.0,1504220334532.0,0.122,1456,1441,6
1504216255141.0,1504218025615.0,0.146,1445,1454,6
1504214053939.0,1504216085231.0,0.154,1509,1454,2
1504210357724.0,1504212034999.0,0.244,1442,1454,3
1504207744127.0,1504210247000.0,0.314,1440,1465,3
1504142996329.0,1504143718442.0,0.134,1500,1472,12
1504142179997.0,1504142457204.0,0.046,1464,1362,6
1504135103799.0,1504135899495.0,0.1,1475,1462,3
1504133943968.0,1504135073876.0,0.098,1457,1487,10
1504133197861.0,1504133646939.0,0.066,1478,1422,7
1504131281533.0,1504132813808.0,0.178,1507,1488,3
1504043475303.0,1504045072327.0,0.074,1540,1489,9
1504040942054.0,1504043429604.0,0.22,1499,1486,1
1504039905064.0,1504040670058.0,0.092,1509,1540,6
1504038242955.0,1504039829402.0,0.154,1487,1521,1
1504037730518.0,1504037889520.0,0.036000000000000004,1477,1504,4
1503965898009.0,1503968397016.0,0.234,1402,1507,3
1503875890918.0,1503878083308.0,0.11,1498,1446,3
1503873392466.0,1503875491707.0,0.14400000000000002,1505,1628,6
1503861736955.0,1503862908557.0,0.116,1510,1480,6
1503779966370.0,1503781255973.0,0.15,1502,1394,3
1503779719748.0,1503779843815.0,0.028,1455,1493,2
1503779082555.0,1503779554664.0,0.068,1507,1482,3
1503777823005.0,1503778816696.0,0.096,1434,1473,5
1503775530178.0,1503776757911.0,0.22,1475,1470,3
1503703106093.0,1503704398365.0,0.108,1487,1427,5
1503702452172.0,1503703075360.0,0.07,1500,1487,2
1503700295300.0,1503701239582.0,0.074,1478,1423,5
1503699098218.0,1503700239589.0,0.10400000000000001,1504,1467,2
1503698189916.0,1503699073677.0,0.14200000000000002,1457,1448,5
1503695826414.0,1503697617397.0,0.302,1462,1468,3
1503692455667.0,1503693384847.0,0.12,1480,1419,8
1503690995144.0,1503692268291.0,0.17200000000000001,1391,1472,4
1503689736566.0,1503690889217.0,0.154,1462,1424,5
1390744395702.0,1390744480438.0,0.016,1551,1159,2
1390407982442.0,1390408298625.0,0.124,1057,1450,3
1390405007753.0,1390405369322.0,0.074,1577,1217,2
1390333432102.0,1390334607991.0,0.26,1272,1186,1
1390332755746.0,1390333174925.0,0.064,1337,1391,3
1390331122646.0,1390331288101.0,0.038,1500,1500,3
1390259930830.0,1390260547442.0,0.108,1500,1099,4
1390250772415.0,1390251640268.0,0.134,1277,1500,2
1395529609182.0,1395531357867.0,0.35000000000000003,1896,1619,4
1395519765982.0,1395520139984.0,0.11,1481,1750,9
1395451998688.0,1395452518699.0,0.094,1426,1458,18
1395352995366.0,1395353333614.0,0.10400000000000001,1512,1485,7
1395263138278.0,1395263852174.0,0.274,1503,1637,5
1395262358292.0,1395263131659.0,0.294,1629,1510,5
1395261968959.0,1395262355182.0,0.096,1506,1633,5
1394922948263.0,1394923432298.0,0.12,1524,1765,8
1394922052203.0,1394922944668.0,0.262,1760,1529,6
1394921803029.0,1394922051738.0,0.084,1534,1755,9
1463926446946.0,1463927704573.0,0.112,1533,1593,7
1417262160199.0,1417262462951.0,0.074,1547,1356,9
1417261588006.0,1417261989634.0,0.11,1537,1560,8
1406373990241.0,1406375884745.0,0.07200000000000001,1564,1814,4
1406372896961.0,1406373144541.0,0.046,1548,1729,8
1405873765909.0,1405874248587.0,0.08,1563,1469,3
1405409755150.0,1405411113162.0,0.17,1551,1573,4
1403604575980.0,1403605279052.0,0.096,1549,1109,4
1403460428875.0,1403460479499.0,0.014,1536,1232,4
1403459585508.0,1403459802883.0,0.07,1518,1762,7
1403459316639.0,1403459542944.0,0.038,1500,1337,10
1403023309846.0,1403023740913.0,0.112,1514,1255,7
1402337883342.0,1402339096933.0,0.2,1260,1389,7
1402336924712.0,1402337883717.0,0.092,1389,1260,7
1402334927125.0,1402335974768.0,0.13,1509,1253,5
1401729630909.0,1401731047742.0,0.096,1520,1534,12
1401728864161.0,1401729027286.0,0.05,1509,1499,7
1401552695371.0,1401554335196.0,0.078,1506,1133,5
1401297706215.0,1401299875304.0,0.354,1502,1718,6
1401093007584.0,1401094630684.0,0.176,1509,1639,6
1400778075299.0,1400778647188.0,0.106,1500,1451,5
1400777798308.0,1400778035336.0,0.032,1512,1503,4
1398955109398.0,1398957221470.0,0.058,1489,1589,2
1398870197152.0,1398872635625.0,0.056,1496,1646,7
1398705552953.0,1398707124757.0,0.112,1507,1512,3
1398529489705.0,1398530498720.0,0.146,1517,1569,4
1398525066545.0,1398525836680.0,0.14,1524,1668,7
1398361752101.0,1398362549405.0,0.098,1515,1437,5
1397570846351.0,1397572785606.0,0.014,1508,1373,6
1395072351663.0,1395072857929.0,0.088,1522,1461,7
1395071753142.0,1395072292358.0,0.196,1523,1494,7
1394978366517.0,1394979551443.0,0.122,1536,1487,5
1394977832075.0,1394978323379.0,0.1,1542,1763,4
1394900257833.0,1394900914151.0,0.114,1524,1714,5
1394645494212.0,1394646710283.0,0.078,1521,1150,4
1393857093871.0,1393857580509.0,0.084,1540,1267,4
1393855644424.0,1393856031572.0,0.056,1549,1647,8
1390502866504.0,1390504310966.0,0.162,1976,1755,8
1390500547307.0,1390502350439.0,0.132,1768,1662,6
1389841150027.0,1389841972364.0,0.264,1500,1652,4
1389800751271.0,1389801307256.0,0.11800000000000001,1398,1500,3
1389678778653.0,1389679250172.0,0.082,1500,1500,3
1389678224490.0,1389678622246.0,0.084,1400,1500,3
1389629251271.0,1389629995687.0,0.17,1452,1500,5
1389628592184.0,1389629075360.0,0.074,1458,1500,4
1393807892356.0,1393808581203.0,0.10200000000000001,1906,1857,6
1391920893970.0,1391922146717.0,0.146,1897,1027,8
1389570786047.0,1389571856910.0,0.162,1500,1814,8
1461255853087.0,1461256107202.0,0.074,1456,1193,5
1456531756357.0,1456532066410.0,0.092,1231,1177,3
1389273415671.0,1389274408705.0,0.188,1777,1640,9
1389272845456.0,1389273398571.0,0.17,1944,1674,4
1389272059422.0,1389272732280.0,0.19,1777,1785,5
1389269123680.0,1389270045498.0,0.212,1726,1560,5
1389268701674.0,1389269101224.0,0.116,1151,1500,3
1389229985407.0,1389230087711.0,0.02,1381,1500,3
1389229800315.0,1389229962884.0,0.028,1646,1381,4
1389229031155.0,1389229800821.0,0.096,1500,1637,4
1388641101918.0,1388641386820.0,0.076,1972,2174,4
1415067160741.0,1415068030206.0,0.17,1603,1641,1
1415065819869.0,1415066273229.0,0.136,1647,1805,3
1415065707086.0,1415065816415.0,0.026000000000000002,1798,1654,3
1414972709247.0,1414973486367.0,0.202,1617,1666,1
1414969376173.0,1414969880877.0,0.116,1383,1662,4
1414943493554.0,1414944337514.0,0.108,1567,1655,4
1414942277347.0,1414943252776.0,0.14400000000000002,1754,1641,1
1414893048448.0,1414893813178.0,0.146,1809,1647,4
1414889983573.0,1414891002113.0,0.17200000000000001,1576,1638,3
1414362932236.0,1414364000899.0,0.23600000000000002,1437,1634,3
1414291536828.0,1414291887260.0,0.108,1652,1622,1
1414212600926.0,1414213768635.0,0.268,1566,1612,4
1414211712381.0,1414212514569.0,0.192,1604,1523,3
1414210708977.0,1414211649979.0,0.14,1532,1595,3
1412808987256.0,1412809445553.0,0.10200000000000001,1735,1602,4
1411168750801.0,1411169794901.0,0.15,1508,1594,3
1411082797110.0,1411083370706.0,0.09,1645,1603,4
1411006933340.0,1411007577856.0,0.126,2222,1604,1
1408747410179.0,1408748256454.0,0.15,1666,1613,4
1408568067950.0,1408568639533.0,0.112,1597,1603,3
1405914276424.0,1405914683277.0,0.1,1582,1592,1
1405913354546.0,1405914071865.0,0.132,1537,1583,4
1404622337517.0,1404623105462.0,0.17400000000000002,1704,1590,1
1404621622997.0,1404622303157.0,0.094,1612,1601,4
1404596115187.0,1404596504904.0,0.074,1692,1609,3
1404594542563.0,1404595757111.0,0.276,1650,1597,4
1404489541587.0,1404489817687.0,0.07,1816,1602,6
1404437813740.0,1404438546926.0,0.148,1617,1593,3
1404436126508.0,1404436917166.0,0.096,1563,1583,3
1404435112577.0,1404435532527.0,0.092,1492,1574,4
1404433761833.0,1404434593735.0,0.168,1589,1563,4
1404433025887.0,1404433738703.0,0.044,1717,1547,3
1404320032824.0,1404320260079.0,0.08,1372,1410,4
1402460567821.0,1402461675716.0,0.178,1566,1558,1
1402358075027.0,1402358886132.0,0.14,1375,1410,4
1402233339943.0,1402234425018.0,0.164,1500,1551,1
1401512186657.0,1401512642470.0,0.112,1558,1674,5
1401511098281.0,1401512182927.0,0.28200000000000003,1666,1566,3
1400642317796.0,1400643103623.0,0.178,1594,1576,3
1400640005560.0,1400640831717.0,0.164,1614,1564,4
1400469131189.0,1400470008065.0,0.188,1535,1555,4
1400468059442.0,1400468568120.0,0.092,1645,1541,1
1399681604126.0,1399682058515.0,0.11,1696,1548,1
1399394103794.0,1399394851020.0,0.248,1486,1539,3
1399391304162.0,1399391676262.0,0.09,1557,1549,3
1399163073350.0,1399163909752.0,0.178,1577,1559,3
1399162328898.0,1399163058471.0,0.224,1570,1566,1
1399161338272.0,1399162326131.0,0.232,1578,1559,1
1388720004385.0,1388720424902.0,0.106,1484,1500,5
1388700326257.0,1388700572536.0,0.06,2179,1593,5
1388699830299.0,1388700320091.0,0.188,1698,1612,2
1388699098764.0,1388699580959.0,0.148,1870,1676,4
1388697557990.0,1388697989363.0,0.1,1502,1500,2
1392486629592.0,1392487111062.0,0.146,1432,1500,4
1390969004844.0,1390969387845.0,0.116,1500,1629,4
1390965037376.0,1390965615913.0,0.108,1396,1500,5
1390963514449.0,1390963965782.0,0.08600000000000001,1607,1500,5
1390941808393.0,1390942278741.0,0.108,1530,1500,5
1390790383832.0,1390791114307.0,0.12,1306,1500,4
1390711534936.0,1390711859208.0,0.068,1626,1500,9
1390710916228.0,1390711526698.0,0.134,1500,1626,6
1390709073725.0,1390709890146.0,0.088,1584,1500,7
1390708701218.0,1390709064916.0,0.05,1500,1584,9
1389104497370.0,1389104812848.0,0.10400000000000001,1229,1500,1
1389103899010.0,1389104213421.0,0.082,1500,1229,16
1389976284092.0,1389976585795.0,0.088,1434,1538,1
1389024922973.0,1389026099919.0,0.138,1533,1586,1
1389022131921.0,1389024155745.0,0.088,1678,1416,6
1389021569526.0,1389022010471.0,0.13,1550,1564,3
1388767864723.0,1388768162504.0,0.1,1169,1500,7
1388762952409.0,1388763244826.0,0.088,1500,1500,3
1388603758373.0,1388604739892.0,0.232,1302,1611,2
1388603230249.0,1388603756169.0,0.138,1598,1359,2
1388602344332.0,1388603225353.0,0.16,1500,1581,7
1388560782082.0,1388561366186.0,0.092,1280,1500,3
1388560252272.0,1388560779300.0,0.078,1500,1280,2
1388520677942.0,1388521020014.0,0.03,1673,1500,3
1388607881375.0,1388608120249.0,0.046,1356,1135,2
1388607180462.0,1388607867474.0,0.11800000000000001,1349,1141,3
1388606230500.0,1388607096585.0,0.112,1148,1336,1
1388605881957.0,1388606168481.0,0.006,1500,1133,2
1388604910210.0,1388606626742.0,0.10400000000000001,1138,1377,1
1388603730543.0,1388604890398.0,0.136,1144,1372,1
1388601640372.0,1388603150571.0,0.004,1146,1572,1
1388600968026.0,1388601241998.0,0.074,1491,1150,2
1388599239083.0,1388600924252.0,0.066,1453,1154,2
1388596101096.0,1388596637528.0,0.076,1161,1341,1
1388595621172.0,1388596071843.0,0.07,1854,1162,3
1388594380523.0,1388595121590.0,0.148,1357,1155,3
1388592928060.0,1388594094539.0,0.19,1620,1157,2
1388592156209.0,1388592897793.0,0.09,1164,1345,1
1388591048922.0,1388592129720.0,0.152,1168,1468,1
1388590108578.0,1388590860969.0,0.054,1573,1170,3
1388588265679.0,1388590058133.0,0.162,1242,1181,1
1388587540162.0,1388588080203.0,0.1,1196,1130,1
1388586805580.0,1388587257088.0,0.054,1199,1591,1
1388586434942.0,1388586783266.0,0.076,1201,1632,1
1388586060146.0,1388586131714.0,0.016,969,1195,3
1388585870427.0,1388585914483.0,0.014,1178,1339,1
1388429105924.0,1388429568347.0,0.074,1468,1182,3
1388427460248.0,1388428545031.0,0.184,1191,1303,1
1388426739114.0,1388427451416.0,0.11,1294,1201,3
1388424249145.0,1388425845861.0,0.024,1252,1187,3
1388421690131.0,1388423174573.0,0.19,1378,1194,1
1388419109199.0,1388421479363.0,0.22,1431,1173,3
1388338988237.0,1388341252152.0,0.20600000000000002,1203,1185,3
1388336803226.0,1388338842657.0,0.14200000000000002,1236,1197,4
1388281032117.0,1388282401985.0,0.244,1024,1152,1
1388278241527.0,1388279025987.0,0.08,1160,1303,1
1388275740383.0,1388277810352.0,0.09,1278,1057,2
1388275257980.0,1388275694273.0,0.07,1148,1114,1
1388274247524.0,1388275142344.0,0.17200000000000001,1327,1126,2
1388273468378.0,1388274151367.0,0.11,1632,1128,4
1388272852027.0,1388273417315.0,0.078,1414,1104,2
1388270265329.0,1388271563744.0,0.122,1347,1110,3
1388269053495.0,1388270236840.0,0.164,957,1101,2
1388268627412.0,1388270673995.0,0.038,1300,1108,2
1388268501365.0,1388268625769.0,0.024,1116,1292,1
1388242361820.0,1388243223948.0,0.042,1569,1108,3
1388229433548.0,1388231286390.0,0.12,1111,1521,1
1388190205314.0,1388192249027.0,0.07,1312,1118,3
1388189112486.0,1388190109187.0,0.042,1567,1120,3
1504478709411.0,1504479339073.0,0.106,1905,1843,2
1504478127031.0,1504478549903.0,0.08,1852,1896,2
1504477136632.0,1504477782199.0,0.11800000000000001,1888,1793,4
1504476515779.0,1504476901814.0,0.08600000000000001,1879,1826,12
1504472812565.0,1504473247954.0,0.08600000000000001,1921,1889,2
1504472010185.0,1504472745784.0,0.126,1881,1777,4
1504471302372.0,1504471994907.0,0.114,1823,1894,3
1504468807588.0,1504469503874.0,0.182,1891,1904,3
1504465151550.0,1504466007906.0,0.122,1895,1858,3
1504464331431.0,1504465132306.0,0.20600000000000002,1879,1906,2
1504457984918.0,1504458355734.0,0.114,1882,1959,3
1504455122026.0,1504455656453.0,0.12,1896,1871,7
1504452557201.0,1504453497257.0,0.28400000000000003,2072,1855,2
1504451605544.0,1504452550456.0,0.198,1788,1868,4
1504438197316.0,1504438737316.0,0.09,1856,1895,12
1504436221745.0,1504436732437.0,0.14400000000000002,1756,1849,3
1504434873609.0,1504435623124.0,0.106,1839,1805,5
1504393984510.0,1504394401324.0,0.122,1812,1829,3
1504393699350.0,1504393976171.0,0.1,1841,1801,3
1504392772858.0,1504393637317.0,0.146,1833,1752,7
1504392095299.0,1504392759513.0,0.17,2069,1837,5
1504391607801.0,1504392056444.0,0.138,1953,1844,5
1504378521794.0,1504379117879.0,0.08600000000000001,1838,1979,2
1504359446374.0,1504360267627.0,0.146,1976,1845,3
1504357689658.0,1504358009291.0,0.11800000000000001,1835,1812,3
1504355313511.0,1504355988050.0,0.146,1826,1792,7
1504350254736.0,1504350435813.0,0.07200000000000001,1835,1887,6
1504347241317.0,1504347885078.0,0.198,2121,1838,2
1504346162063.0,1504346826187.0,0.156,1752,1830,1
1504345306489.0,1504346143152.0,0.134,1816,1841,3
1504342495999.0,1504343254802.0,0.178,1837,1852,4
1504341477577.0,1504342440227.0,0.17400000000000002,1844,1769,4
1504340542972.0,1504341464413.0,0.222,1926,1852,5
1504290386552.0,1504290879972.0,0.132,1791,1843,1
1402172220443.0,1402172902725.0,0.14200000000000002,2093,1854,6
1398535655037.0,1398536410716.0,0.14400000000000002,1619,2145,2
1398527715236.0,1398528288283.0,0.12,1497,2129,8
1446190003174.0,1446191089485.0,0.116,2096,1901,5
1446189099956.0,1446189983510.0,0.136,1920,2087,5
1446171971082.0,1446172864352.0,0.108,2004,2073,8
1446092573888.0,1446093634140.0,0.226,2084,2066,10
1446091123856.0,1446092271753.0,0.298,2074,1908,4
1446085833220.0,1446086708382.0,0.128,1788,2067,5
1446085243786.0,1446085821047.0,0.11800000000000001,2060,1792,7
1446007428829.0,1446008153564.0,0.148,1819,2052,6
1446006645701.0,1446007392977.0,0.094,2047,1710,8
1396509969989.0,1396510675021.0,0.234,2136,2062,4
1396500409815.0,1396500975352.0,0.06,2081,2096,4
1396496413505.0,1396498489941.0,0.11800000000000001,2063,2027,4
1396407373435.0,1396409024633.0,0.234,2048,1924,6
1396371597375.0,1396372696627.0,0.062,1804,1997,9
1396331961005.0,1396332931744.0,0.11,2051,2072,6
1396329552248.0,1396330433734.0,0.134,2057,1923,6
1396320535572.0,1396321542083.0,0.164,1922,2040,9
1396283689061.0,1396286785838.0,0.28800000000000003,2063,2038,8
1396282955122.0,1396283686197.0,0.106,2003,2078,5
1396282553213.0,1396282943821.0,0.10400000000000001,1996,1618,5
1396279054901.0,1396280433659.0,0.276,1804,2013,4
1396274823336.0,1396275371743.0,0.092,1834,1994,8
1396271924303.0,1396272766550.0,0.17,1867,1968,11
1397928486436.0,1397929334753.0,0.08600000000000001,1653,1711,4
1397926943741.0,1397928304642.0,0.17,1663,1706,6
1397627552433.0,1397628272606.0,0.098,1692,1674,3
1397564077721.0,1397565167968.0,0.182,1709,1685,6
1397542642310.0,1397543964638.0,0.138,1631,1698,3
1397539143283.0,1397540279670.0,0.17400000000000002,1708,1772,4
1397499343358.0,1397500182848.0,0.228,1724,1545,5
1397496987925.0,1397497807645.0,0.112,1723,1713,3
1397496556064.0,1397496840711.0,0.068,1642,1703,2
1397495818298.0,1397496515672.0,0.098,1689,1770,5
1397475887463.0,1397476681284.0,0.11800000000000001,1763,1698,2
1397466904030.0,1397469033364.0,0.17200000000000001,1693,1477,5
1397460965899.0,1397461885673.0,0.17,1664,1706,8
1397457519988.0,1397458406229.0,0.14,1500,1701,3
1397385402357.0,1397385658209.0,0.076,1704,1689,4
1397383957113.0,1397384300943.0,0.092,1680,1677,2
1397291792573.0,1397292586120.0,0.10200000000000001,1757,1687,4
1397284218202.0,1397284906030.0,0.148,1666,1675,3
1397218310871.0,1397219479533.0,0.226,1663,1667,6
1397141947097.0,1397142685142.0,0.026000000000000002,1651,1641,5
1397141373926.0,1397141943857.0,0.092,1654,1638,3
1397140956015.0,1397141219769.0,0.058,1680,1623,5
1397062047698.0,1397062573672.0,0.11800000000000001,1610,1617,7
1397060228534.0,1397061828274.0,0.158,1754,1618,6
1397058940576.0,1397061691927.0,0.156,1713,1602,2
1397058463148.0,1397058850830.0,0.07200000000000001,1795,1581,3
1396778184927.0,1396778541819.0,0.078,1658,1565,5
1396768308083.0,1396770055866.0,0.158,1721,1573,9
1396766759523.0,1396768218489.0,0.146,1557,1614,9
1396765787578.0,1396766295578.0,0.068,1423,1500,8
1396764139412.0,1396765387290.0,0.132,1566,1694,6
1396676858755.0,1396677022585.0,0.044,1432,1493,7
1396618098812.0,1396618398219.0,0.078,1656,1577,2
1396617820276.0,1396617967486.0,0.05,1557,1713,6
1396617333940.0,1396617791354.0,0.10200000000000001,1686,1567,5
1396531649293.0,1396532584641.0,0.19,1606,1579,3
1396530508186.0,1396531327249.0,0.09,1519,1597,3
1396440902424.0,1396441632192.0,0.20400000000000001,1619,1452,2
1396440523277.0,1396440770052.0,0.07,1610,1500,6
1396276403192.0,1396276542278.0,0.066,1612,1626,9
1396196038414.0,1396196762811.0,0.112,1633,1610,3
1396158429073.0,1396159323775.0,0.234,1595,1583,5
1396115531609.0,1396116316882.0,0.126,1696,1607,9
1396114150454.0,1396114863717.0,0.124,1743,1586,3
1396112980274.0,1396113867708.0,0.132,1630,1584,3
1396112474833.0,1396112937395.0,0.1,1609,1564,7
1396103285273.0,1396104448406.0,0.226,1508,1586,3
1396080075386.0,1396081433695.0,0.194,1573,1465,4
1423768012646.0,1423769138523.0,0.264,1459,1494,4
1400012778264.0,1400014294099.0,0.048,1061,1133,3
1398812444197.0,1398814991248.0,0.164,1210,1151,3
1434960675313.0,1434960804432.0,0.026000000000000002,1812,1797,4
1396547094571.0,1396548722932.0,0.132,1628,1581,8
1396462755219.0,1396463986223.0,0.198,1577,1571,4
1396453586125.0,1396454579778.0,0.108,1638,1497,5
1396437973571.0,1396438643624.0,0.092,1605,1403,6
1396355518792.0,1396357624235.0,0.18,1705,1348,2
1396274298555.0,1396274891541.0,0.084,1691,1335,4
1396103589239.0,1396104410530.0,0.116,1253,1679,2
1396102468998.0,1396103158424.0,0.106,1238,1811,6
1396099713514.0,1396100078373.0,0.094,1806,1199,5
1396099198818.0,1396099709780.0,0.108,1200,1802,2
1396094208257.0,1396096176617.0,0.20800000000000002,1258,1793,3
1396090525146.0,1396091826072.0,0.198,1706,1287,8
1396088682004.0,1396089391684.0,0.162,1782,1325,7
1396086801041.0,1396087770913.0,0.114,1770,1321,4
1395944447479.0,1395945612256.0,0.116,1387,1739,2
1395930673853.0,1395931024215.0,0.066,1697,1405,5
1395928152191.0,1395928986771.0,0.13,1687,1108,4
1395856945301.0,1395858090617.0,0.16,1200,1670,2
1395855810598.0,1395856128754.0,0.066,1624,1620,9
1395855557157.0,1395855587748.0,0.012,1325,1620,4
1395854766300.0,1395855315720.0,0.14200000000000002,1677,1620,9
1395851636637.0,1395852699321.0,0.13,1595,1416,3
1395848797583.0,1395849427243.0,0.188,1292,1500,1
1504107699427.0,1504108242698.0,0.122,1439,1454,3
1504027357595.0,1504028484778.0,0.19,1523,1469,5
1504452017523.0,1504452731980.0,0.11800000000000001,1724,1721,9
1504447225048.0,1504447722272.0,0.094,1687,1763,10
1504418953895.0,1504420215389.0,0.23800000000000002,1732,1700,6
1504342327266.0,1504342487991.0,0.082,1746,1772,3
1504341786687.0,1504342312732.0,0.162,1773,1768,6
1504245105496.0,1504246095873.0,0.232,1624,1741,3
1504244429295.0,1504244996032.0,0.198,1772,1537,10
1504208157427.0,1504208667483.0,0.154,1783,1841,5
1504201157498.0,1504202054663.0,0.162,1811,1581,5
1504100207346.0,1504101200848.0,0.192,1733,1833,4
1504091433559.0,1504091465004.0,0.02,1625,1833,2
1504089502312.0,1504090975047.0,0.196,1460,1808,10
1504087852476.0,1504087940130.0,0.036000000000000004,1679,1695,1
1504086864267.0,1504087783727.0,0.19,1500,1539,3
1502371242987.0,1502371738060.0,0.064,1336,1275,3
1502370544586.0,1502371233930.0,0.08600000000000001,1295,1311,6
1498858500484.0,1498859604393.0,0.162,1325,1379,6
1498775003078.0,1498775311251.0,0.062,1302,1293,6
1498774666571.0,1498774979243.0,0.054,1431,1320,6
1492935323578.0,1492935988612.0,0.084,1333,1347,3
1484944672153.0,1484945403763.0,0.092,1345,1340,7
1484867689463.0,1484869315827.0,0.248,1444,1300,7
1484338470907.0,1484339443943.0,0.092,1331,1374,2
1483730984312.0,1483732086676.0,0.17,1387,1368,2
1482266073959.0,1482266470210.0,0.078,1419,1425,4
1482084158042.0,1482085205189.0,0.076,1263,1387,4
1481494557315.0,1481495321708.0,0.106,1433,1458,5
1481314410456.0,1481315346845.0,0.126,1372,1393,5
1481312536394.0,1481313098054.0,0.074,1332,1081,8
1480615673152.0,1480617314717.0,0.228,1309,1375,5
1504232051058.0,1504233265513.0,0.10400000000000001,2175,2208,14
1504231270074.0,1504231316938.0,0.014,2208,1500,6
1504230018295.0,1504230861800.0,0.112,2208,2526,10
1504226469889.0,1504227018580.0,0.124,1348,2208,2
1504141935714.0,1504142789892.0,0.138,2207,1634,7
1504140227528.0,1504141319286.0,0.378,2206,1723,9
1504063886275.0,1504064274754.0,0.128,1725,2204,11
1504063009974.0,1504063751409.0,0.154,2201,1849,3
1504062690477.0,1504062953023.0,0.058,2192,2063,6
1504061656094.0,1504062509390.0,0.17200000000000001,1902,2188,10
1504060952087.0,1504061529507.0,0.156,1620,2187,2
1504060736764.0,1504060907646.0,0.044,2189,2123,11
1503629519258.0,1503631207596.0,0.234,2182,1999,8
1503627504516.0,1503628745682.0,0.336,2188,2168,15
1504320355715.0,1504320523336.0,0.054,1823,1600,5
1504471838373.0,1504472416555.0,0.132,1909,1639,3
1504471282146.0,1504471797024.0,0.122,1853,1923,1
1504470622503.0,1504471239177.0,0.138,2121,1929,9
1504469753540.0,1504470607510.0,0.148,1935,2124,7
1504469096788.0,1504469720315.0,0.188,1916,1924,5
1504468632454.0,1504469067841.0,0.15,1916,1791,4
1504467611508.0,1504468192265.0,0.184,1931,1749,3
1504467085875.0,1504467585938.0,0.152,1643,1927,1
1504466520978.0,1504467037180.0,0.116,1801,1943,9
1504465790771.0,1504466478355.0,0.23800000000000002,1942,1466,8
1504465259279.0,1504465756612.0,0.14,1957,1820,7
1504386239488.0,1504387104777.0,0.242,1933,1970,4
1504385360851.0,1504386159265.0,0.15,2016,1980,2
1504384709192.0,1504385354320.0,0.218,1969,1971,6
1504384202393.0,1504384698250.0,0.17400000000000002,2168,1975,11
1504383797080.0,1504384166648.0,0.154,1968,1817,2
1504382853250.0,1504383784052.0,0.17400000000000002,1961,1805,12
1504381931536.0,1504382797233.0,0.182,1746,1979,5
1504381487079.0,1504381914931.0,0.1,1878,1971,8
1504381373457.0,1504381482145.0,0.058,2086,1979,8
1504380767267.0,1504381341990.0,0.234,1992,1941,5
1504380392745.0,1504380700910.0,0.094,1981,1977,4
1504379841844.0,1504380368027.0,0.3,1880,1972,2
1504379784954.0,1504379810821.0,0.02,1971,1244,7
1504378865619.0,1504379742627.0,0.216,1452,1970,3
1504215925703.0,1504216075958.0,0.084,1976,2152,5
1504215301616.0,1504215901188.0,0.17400000000000002,1970,1785,5
1504214728672.0,1504215283656.0,0.138,2107,1978,3
1504214151983.0,1504214683577.0,0.188,1981,2303,5
1504213430709.0,1504214088828.0,0.112,1941,1971,4
1504213034130.0,1504213386401.0,0.094,1953,2149,12
1504212418735.0,1504212984073.0,0.226,2287,1956,10
1504327074732.0,1504327820415.0,0.14200000000000002,1929,1876,6
1504325609615.0,1504326960359.0,0.136,1892,1761,5
1504160705596.0,1504160816953.0,0.056,1898,2055,6
1504159799017.0,1504160222414.0,0.186,1886,1906,3
1504159346636.0,1504159662858.0,0.112,1768,1878,5
1504155416282.0,1504155679918.0,0.062,1696,1896,6
1504154293627.0,1504155295932.0,0.178,2160,1888,6
1504153409402.0,1504154100795.0,0.14200000000000002,1881,1737,2
1503906293018.0,1503906714854.0,0.128,1888,1875,5
1503905813007.0,1503906239675.0,0.128,1886,1876,2
1504083584479.0,1504084462707.0,0.11800000000000001,1777,1867,7
1504082810972.0,1504083567376.0,0.126,1626,1862,2
1504081867394.0,1504082750908.0,0.138,1844,2056,13
1502990137786.0,1502990555823.0,0.09,1810,1700,9
1502728351825.0,1502728952814.0,0.05,2277,1810,10
1504462394439.0,1504463313101.0,0.20800000000000002,1389,1307,5
1504461524016.0,1504461721585.0,0.066,1678,1299,10
1504461448602.0,1504462212186.0,0.128,1152,1299,3
1504431197149.0,1504432166723.0,0.124,1303,1634,6
1504430279512.0,1504430529316.0,0.094,1278,1530,6
1504429928401.0,1504430216957.0,0.06,1595,1281,6
